APPLICATION_ID, REQUEST_GROUP_ID, REQUEST_UNIT_TYPE, UNIT_APPLICATION_ID, REQUEST_UNIT_ID, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN
800,887,P,801,47807,27.10.05,120,27.10.05,120,0
800,887,P,801,47886,23.04.06,120,23.04.06,120,0
800,887,P,801,47887,23.04.06,120,23.04.06,120,0
800,887,P,801,47888,23.04.06,120,23.04.06,120,0
800,887,S,800,706,21.07.04,120,21.07.04,120,0
800,887,S,801,764,08.06.04,120,08.06.04,120,0
800,427,P,800,45033,20.07.04,120,20.07.04,120,0
800,427,P,800,45030,20.07.04,120,20.07.04,120,0
800,427,P,800,45037,20.07.04,120,20.07.04,120,0
800,427,P,800,47920,05.01.05,120,05.01.05,120,0
800,427,S,800,706,20.07.04,120,20.07.04,120,0
800,167,P,800,45028,14.09.05,120,14.09.05,120,0
800,167,P,800,47902,13.05.04,120,13.05.04,120,0
800,167,P,800,47906,10.12.04,120,10.12.04,120,0
800,167,P,800,47920,05.01.05,120,05.01.05,120,0
800,167,P,800,47927,11.05.05,120,11.05.05,120,0
800,167,P,800,47949,11.04.06,120,11.04.06,120,0
800,167,P,800,47953,29.06.06,120,29.06.06,120,0
800,167,P,801,44929,14.09.05,120,14.09.05,120,0
800,167,P,801,47699,14.09.05,120,14.09.05,120,0
800,167,P,801,47728,01.02.05,120,01.02.05,120,0
800,167,P,801,47755,21.04.05,120,21.04.05,120,0
800,167,P,801,47773,22.07.05,120,22.07.05,120,0
800,167,P,805,46501,23.12.03,120,23.12.03,120,0
800,167,P,805,46502,01.06.04,120,01.06.04,120,0
800,167,P,805,46508,01.06.04,120,01.06.04,120,0
800,167,P,805,46507,29.02.04,120,29.02.04,120,0
800,167,P,805,46510,25.08.04,120,25.08.04,120,0
800,167,P,805,46515,13.10.04,120,13.10.04,120,0
800,167,P,805,46518,08.04.05,120,08.04.05,120,0
800,167,P,805,46517,09.03.06,120,09.03.06,120,0
800,167,P,805,46526,09.12.05,120,09.12.05,120,0
800,167,P,805,46527,01.03.06,120,01.03.06,120,0
800,167,P,805,46529,07.03.06,120,07.03.06,120,0
800,167,P,8302,48003,03.02.05,120,03.02.05,120,0
800,167,P,8302,48006,20.05.05,120,20.05.05,120,0
800,167,P,8303,48007,29.09.04,120,29.09.04,120,0
800,167,P,8303,48013,06.05.05,120,06.05.05,120,0
800,167,P,8303,48014,07.08.06,120,07.08.06,120,0
800,167,P,8303,48017,07.08.06,120,07.08.06,120,0
800,167,S,801,764,07.06.04,120,07.06.04,120,0
800,168,P,800,47902,13.05.04,120,13.05.04,120,0
800,168,P,800,47906,10.12.04,120,10.12.04,120,0
800,168,P,800,47920,05.01.05,120,05.01.05,120,0
800,168,P,800,47949,11.04.06,120,11.04.06,120,0
800,168,P,800,47953,29.06.06,120,29.06.06,120,0
800,168,P,805,46501,23.12.03,120,23.12.03,120,0
800,168,P,805,46502,01.06.04,120,01.06.04,120,0
800,168,P,805,46508,01.06.04,120,01.06.04,120,0
800,168,P,805,46507,29.02.04,120,29.02.04,120,0
800,168,P,805,46510,25.08.04,120,25.08.04,120,0
800,168,P,805,46515,13.10.04,120,13.10.04,120,0
800,168,P,805,46518,08.04.05,120,08.04.05,120,0
800,168,P,805,46517,09.03.06,120,09.03.06,120,0
800,168,P,805,46526,09.12.05,120,09.12.05,120,0
800,168,P,805,46527,01.03.06,120,01.03.06,120,0
800,168,P,805,46529,07.03.06,120,07.03.06,120,0
800,168,P,8302,48003,03.02.05,120,03.02.05,120,0
800,168,P,8302,48006,20.05.05,120,20.05.05,120,0
800,168,P,8303,48013,06.05.05,120,06.05.05,120,0
800,924,P,453,46167,03.06.02,120,03.06.02,120,0
800,924,P,453,46168,03.06.02,120,03.06.02,120,0
800,924,P,453,46171,03.06.02,120,03.06.02,120,0
800,924,P,800,47902,13.05.04,120,13.05.04,120,0
800,924,P,800,47906,10.12.04,120,10.12.04,120,0
800,924,P,800,47920,05.01.05,120,05.01.05,120,0
800,924,P,800,47949,11.04.06,120,11.04.06,120,0
800,924,P,805,46501,23.12.03,120,23.12.03,120,0
800,924,P,805,46502,04.05.04,120,04.05.04,120,0
800,924,P,805,46508,04.05.04,120,04.05.04,120,0
800,924,P,805,46506,04.05.04,120,04.05.04,120,0
800,924,P,805,46507,29.02.04,120,29.02.04,120,0
800,924,P,805,46510,25.08.04,120,25.08.04,120,0
800,924,P,805,46518,08.04.05,120,08.04.05,120,0
800,924,P,805,46526,09.12.05,120,09.12.05,120,0
800,924,P,8303,48013,06.05.05,120,06.05.05,120,0
800,925,P,805,46502,01.06.04,120,01.06.04,120,0
800,925,P,805,46508,01.06.04,120,01.06.04,120,0
800,925,P,805,46507,29.02.04,120,29.02.04,120,0
800,925,P,805,46510,25.08.04,120,25.08.04,120,0
800,925,P,805,46515,13.10.04,120,13.10.04,120,0
800,925,P,805,46518,08.04.05,120,08.04.05,120,0
800,925,P,805,46517,09.03.06,120,09.03.06,120,0
800,925,P,805,46526,09.12.05,120,09.12.05,120,0
800,925,P,805,46527,01.03.06,120,01.03.06,120,0
800,925,P,805,46529,07.03.06,120,07.03.06,120,0
800,925,P,8302,48003,03.02.05,120,03.02.05,120,0
800,1126,P,801,47686,24.06.05,2,24.06.05,2,0
800,1126,P,801,47687,24.06.05,2,24.06.05,2,0
800,1126,P,801,47701,24.06.05,2,24.06.05,2,0
800,1126,P,801,47700,24.06.05,2,24.06.05,2,0
800,1126,P,801,47702,24.06.05,2,24.06.05,2,0
800,1126,P,801,47704,24.06.05,2,24.06.05,2,0
800,1126,P,801,47745,24.06.05,2,24.06.05,2,0
800,1126,P,801,47749,24.06.05,2,24.06.05,2,0
800,899,S,8302,520,20.03.03,121,20.03.03,121,0
800,900,P,800,51597,21.02.08,121,21.02.08,121,0
800,900,P,801,51504,21.02.08,121,21.02.08,121,0
800,900,P,801,51503,21.02.08,121,21.02.08,121,0
800,900,S,801,506,17.05.00,121,17.05.00,121,0
800,900,S,801,441,25.05.00,121,25.05.00,121,0
800,900,S,801,443,25.05.00,121,25.05.00,121,0
800,900,S,801,507,25.05.00,121,25.05.00,121,0
800,900,S,801,418,25.03.02,121,25.03.02,121,0
800,900,S,801,660,17.10.02,121,17.10.02,121,0
800,900,S,801,705,08.09.03,121,08.09.03,121,0
800,900,S,801,704,03.11.03,121,03.11.03,121,0
800,900,S,801,766,10.12.04,121,10.12.04,121,0
800,900,S,801,781,28.02.06,121,28.02.06,121,0
800,923,P,801,52397,08.12.08,121,08.12.08,121,0
800,923,P,801,52395,08.12.08,121,08.12.08,121,0
800,923,P,801,52398,21.10.08,121,21.10.08,121,0
800,923,P,801,52394,08.10.08,121,08.10.08,121,0
800,923,P,805,43403,18.11.02,121,18.11.02,121,0
800,171,P,800,51613,11.03.08,121,11.03.08,121,0
800,171,P,800,51610,11.03.08,121,11.03.08,121,0
800,171,P,800,51611,11.03.08,121,11.03.08,121,0
800,171,P,800,51616,11.03.08,121,11.03.08,121,0
800,171,P,800,51618,11.03.08,121,11.03.08,121,0
800,171,P,800,51612,11.03.08,121,11.03.08,121,0
800,171,P,800,51615,11.03.08,121,11.03.08,121,0
800,171,P,800,51614,11.03.08,121,11.03.08,121,0
800,171,P,800,51617,11.03.08,121,11.03.08,121,0
800,171,P,805,43403,31.12.02,121,31.12.02,121,0
800,426,P,805,43403,04.06.03,121,04.06.03,121,0
800,168,P,805,43403,31.12.02,121,31.12.02,121,0
800,940,P,805,43403,31.12.02,121,31.12.02,121,0
800,1061,P,800,51598,21.02.08,121,21.02.08,121,0
800,1061,P,800,51597,21.02.08,121,21.02.08,121,0
800,1061,P,801,51504,21.02.08,121,21.02.08,121,0
800,1061,P,801,51567,21.02.08,121,21.02.08,121,0
800,1061,P,801,51503,21.02.08,121,21.02.08,121,0
800,1061,P,805,43403,24.09.03,121,24.09.03,121,0
800,1061,S,800,42,11.06.02,121,11.06.02,121,0
800,1061,S,800,786,29.06.05,121,29.06.05,121,0
800,1061,S,801,506,11.06.02,121,11.06.02,121,0
800,1061,S,801,441,11.06.02,121,11.06.02,121,0
800,1061,S,801,443,11.06.02,121,11.06.02,121,0
800,1061,S,801,507,11.06.02,121,11.06.02,121,0
800,1061,S,801,418,11.06.02,121,11.06.02,121,0
800,1061,S,801,660,17.10.02,121,17.10.02,121,0
800,1061,S,801,705,21.10.03,121,21.10.03,121,0
800,1061,S,801,704,03.11.03,121,03.11.03,121,0
800,1061,S,801,766,10.12.04,121,10.12.04,121,0
800,1061,S,801,781,28.02.06,121,28.02.06,121,0
800,930,P,603,45112,22.09.08,121,22.09.08,121,0
800,930,P,801,51554,05.02.08,121,05.02.08,121,0
800,930,P,801,51556,05.02.08,121,05.02.08,121,0
800,930,P,801,51557,05.02.08,121,05.02.08,121,0
800,1201,P,801,33274,25.04.04,120,25.04.04,120,0
800,1201,P,801,33276,25.04.04,120,25.04.04,120,0
800,930,P,801,51555,05.02.08,121,05.02.08,121,0
800,1201,P,801,33329,25.04.04,120,25.04.04,120,0
800,1201,P,801,33343,25.04.04,120,25.04.04,120,0
800,1201,P,801,33344,25.04.04,120,25.04.04,120,0
800,930,P,801,52398,05.10.08,121,05.10.08,121,0
800,930,P,801,52404,22.09.08,121,22.09.08,121,0
800,1201,P,801,33607,25.04.04,120,25.04.04,120,0
800,930,P,801,52407,05.10.08,121,05.10.08,121,0
800,1201,P,801,34056,25.04.04,120,25.04.04,120,0
800,1203,P,805,43403,13.04.04,121,13.04.04,121,0
800,930,P,805,43403,03.02.03,121,03.02.03,121,0
800,1201,P,801,36108,25.04.04,120,25.04.04,120,0
800,931,P,801,52403,13.03.08,121,13.03.08,121,0
800,931,P,805,43403,04.02.03,121,04.02.03,121,0
800,1200,P,801,52402,25.09.08,121,25.09.08,121,0
800,1200,P,805,43403,25.04.04,121,25.04.04,121,0
800,167,P,805,43403,31.12.02,121,31.12.02,121,0
800,1127,P,800,32411,16.05.07,121,16.05.07,121,0
800,1127,P,800,32412,16.05.07,121,16.05.07,121,0
800,1127,P,800,32413,16.05.07,121,16.05.07,121,0
800,1127,P,800,32414,16.05.07,121,16.05.07,121,0
800,1127,P,800,32416,16.05.07,121,16.05.07,121,0
800,1127,P,800,32514,16.05.07,121,16.05.07,121,0
800,1127,P,800,32521,16.05.07,121,16.05.07,121,0
800,1127,P,800,32526,16.05.07,121,16.05.07,121,0
800,1201,P,801,44937,05.04.05,120,05.04.05,120,0
800,1127,P,800,32848,16.05.07,121,16.05.07,121,0
800,1127,P,800,32849,16.05.07,121,16.05.07,121,0
800,1127,P,800,32850,16.05.07,121,16.05.07,121,0
800,1127,P,800,32851,16.05.07,121,16.05.07,121,0
800,1127,P,800,32895,16.05.07,121,16.05.07,121,0
800,1127,P,800,33278,16.05.07,121,16.05.07,121,0
800,1127,P,800,33281,16.05.07,121,16.05.07,121,0
800,1127,P,800,33339,16.05.07,121,16.05.07,121,0
800,1127,P,800,33340,16.05.07,121,16.05.07,121,0
800,1127,P,800,33341,16.05.07,121,16.05.07,121,0
800,1127,P,800,33342,16.05.07,121,16.05.07,121,0
800,1127,P,800,33606,16.05.07,121,16.05.07,121,0
800,1127,P,800,36375,16.05.07,121,16.05.07,121,0
800,1127,P,800,38623,16.05.07,121,16.05.07,121,0
800,1127,P,800,39364,16.05.07,121,16.05.07,121,0
800,1127,P,800,40341,16.05.07,121,16.05.07,121,0
800,1127,P,800,40342,16.05.07,121,16.05.07,121,0
800,1127,P,800,41398,16.05.07,121,16.05.07,121,0
800,1127,P,800,41400,16.05.07,121,16.05.07,121,0
800,1127,P,800,41781,16.05.07,121,16.05.07,121,0
800,1127,P,800,41399,16.05.07,121,16.05.07,121,0
800,1127,P,800,41788,16.05.07,121,16.05.07,121,0
800,1127,P,800,41791,16.05.07,121,16.05.07,121,0
800,1127,P,800,41790,16.05.07,121,16.05.07,121,0
800,1127,P,800,40383,16.05.07,121,16.05.07,121,0
800,1127,P,800,42600,16.05.07,121,16.05.07,121,0
800,1127,P,800,42601,16.05.07,121,16.05.07,121,0
800,1127,P,800,42603,16.05.07,121,16.05.07,121,0
800,1127,P,800,42599,16.05.07,121,16.05.07,121,0
800,1127,P,800,42607,16.05.07,121,16.05.07,121,0
800,1127,P,800,42617,16.05.07,121,16.05.07,121,0
800,1127,P,800,42618,16.05.07,121,16.05.07,121,0
800,1127,P,800,42614,16.05.07,121,16.05.07,121,0
800,1127,P,800,43338,16.05.07,121,16.05.07,121,0
800,1127,P,800,44009,16.05.07,121,16.05.07,121,0
800,1127,P,800,45007,16.05.07,121,16.05.07,121,0
800,1127,P,800,45006,16.05.07,121,16.05.07,121,0
800,1127,P,800,45009,16.05.07,121,16.05.07,121,0
800,1127,P,800,45012,16.05.07,121,16.05.07,121,0
800,1127,P,800,45015,16.05.07,121,16.05.07,121,0
800,1127,P,800,45014,16.05.07,121,16.05.07,121,0
800,1127,P,800,45028,05.09.08,121,05.09.08,121,0
800,1127,P,800,45025,16.05.07,121,16.05.07,121,0
800,1127,P,800,45029,16.05.07,121,16.05.07,121,0
800,1127,P,800,45036,16.05.07,121,16.05.07,121,0
800,1127,P,800,45034,16.05.07,121,16.05.07,121,0
800,1127,P,801,33040,16.05.07,121,16.05.07,121,0
800,1127,P,801,33096,16.05.07,121,16.05.07,121,0
800,1127,P,801,33099,16.05.07,121,16.05.07,121,0
800,1127,P,801,33100,16.05.07,121,16.05.07,121,0
800,1127,P,801,33103,16.05.07,121,16.05.07,121,0
800,1127,P,801,33104,16.05.07,121,16.05.07,121,0
800,1127,P,801,33105,16.05.07,121,16.05.07,121,0
800,1127,P,801,33106,16.05.07,121,16.05.07,121,0
800,1127,P,801,33107,16.05.07,121,16.05.07,121,0
800,1127,P,801,33108,16.05.07,121,16.05.07,121,0
800,1127,P,801,33109,16.05.07,121,16.05.07,121,0
800,1127,P,801,33110,16.05.07,121,16.05.07,121,0
800,1127,P,801,33260,16.05.07,121,16.05.07,121,0
800,1127,P,801,33280,16.05.07,121,16.05.07,121,0
800,1127,P,801,33544,16.05.07,121,16.05.07,121,0
800,1127,P,801,33583,16.05.07,121,16.05.07,121,0
800,1127,P,801,33611,16.05.07,121,16.05.07,121,0
800,925,P,8302,48006,20.05.05,120,20.05.05,120,0
800,925,P,8303,48007,06.05.05,120,06.05.05,120,0
800,925,P,8303,48013,06.05.05,120,06.05.05,120,0
800,925,P,8303,48014,07.08.06,120,07.08.06,120,0
800,925,P,8303,48017,07.08.06,120,07.08.06,120,0
800,925,S,801,764,07.06.04,120,07.06.04,120,0
800,942,P,800,45033,03.10.05,120,03.10.05,120,0
800,942,P,800,45030,03.10.05,120,03.10.05,120,0
800,942,S,800,706,03.10.05,120,03.10.05,120,0
800,1000,P,801,41663,04.04.05,2,04.04.05,2,0
800,912,P,801,47686,24.06.05,2,24.06.05,2,0
800,912,P,801,47687,24.06.05,2,24.06.05,2,0
800,912,P,801,47701,24.06.05,2,24.06.05,2,0
800,912,P,801,47700,24.06.05,2,24.06.05,2,0
800,912,P,801,47702,24.06.05,2,24.06.05,2,0
800,912,P,801,47745,24.06.05,2,24.06.05,2,0
800,912,P,801,47749,24.06.05,2,24.06.05,2,0
800,912,P,805,42152,30.05.05,2,30.05.05,2,0
800,988,P,800,47920,05.01.05,2,05.01.05,2,0
800,988,P,801,47686,24.06.05,2,24.06.05,2,0
800,988,P,801,47687,24.06.05,2,24.06.05,2,0
800,988,P,801,47745,24.06.05,2,24.06.05,2,0
800,999,P,800,45007,28.09.05,120,28.09.05,120,0
800,999,P,800,45006,28.09.05,120,28.09.05,120,0
800,999,P,800,45009,28.09.05,120,28.09.05,120,0
800,999,P,800,45012,28.09.05,120,28.09.05,120,0
800,999,P,800,45014,28.09.05,120,28.09.05,120,0
800,999,P,800,45028,04.08.05,120,04.08.05,120,0
800,999,P,800,45033,28.07.04,120,28.07.04,120,0
800,999,P,800,45030,28.07.04,120,28.07.04,120,0
800,999,P,800,45037,28.09.05,120,28.09.05,120,0
800,999,P,800,47906,28.09.05,120,28.09.05,120,0
800,999,P,800,47927,28.09.05,120,28.09.05,120,0
800,999,P,801,33040,28.09.05,120,28.09.05,120,0
800,999,P,801,33544,28.09.05,120,28.09.05,120,0
800,999,P,801,41686,28.09.05,120,28.09.05,120,0
800,999,P,801,42542,28.09.05,120,28.09.05,120,0
800,999,P,801,43315,04.03.05,120,04.03.05,120,0
800,999,P,801,43316,04.03.05,120,04.03.05,120,0
800,999,P,801,43325,04.03.05,120,04.03.05,120,0
800,999,P,801,44929,21.09.05,120,21.09.05,120,0
800,999,P,801,44937,21.09.05,120,21.09.05,120,0
800,999,P,801,47663,28.06.04,120,28.06.04,120,0
800,999,P,801,47673,26.07.04,120,26.07.04,120,0
800,999,P,801,44991,17.08.04,120,17.08.04,120,0
800,999,P,801,47686,28.09.05,120,28.09.05,120,0
800,999,P,801,47687,28.09.05,120,28.09.05,120,0
800,999,P,801,47699,04.09.06,120,04.09.06,120,0
800,999,P,801,47701,28.09.05,120,28.09.05,120,0
800,999,P,801,47700,28.09.05,120,28.09.05,120,0
800,999,P,801,47702,28.09.05,120,28.09.05,120,0
800,999,P,801,47725,20.01.05,120,20.01.05,120,0
800,999,P,801,47745,28.09.05,120,28.09.05,120,0
800,999,P,801,47750,28.09.05,120,28.09.05,120,0
800,999,P,801,47861,25.01.06,120,25.01.06,120,0
800,999,P,805,39269,28.09.05,120,28.09.05,120,0
800,999,P,805,39318,28.09.05,120,28.09.05,120,0
800,999,P,805,39320,28.09.05,120,28.09.05,120,0
800,999,P,805,39334,28.09.05,120,28.09.05,120,0
800,999,P,805,43502,28.09.05,120,28.09.05,120,0
800,999,P,805,43504,20.06.06,120,20.06.06,120,0
800,999,P,805,43503,28.09.05,120,28.09.05,120,0
800,999,P,805,44224,28.09.05,120,28.09.05,120,0
800,999,P,805,44231,28.09.05,120,28.09.05,120,0
800,999,P,805,44227,28.09.05,120,28.09.05,120,0
800,999,P,805,44226,28.09.05,120,28.09.05,120,0
800,999,P,805,46501,28.09.05,120,28.09.05,120,0
800,999,P,805,44229,28.09.05,120,28.09.05,120,0
800,999,P,805,46502,28.09.05,120,28.09.05,120,0
800,999,P,805,44232,28.09.05,120,28.09.05,120,0
800,999,P,805,44233,28.09.05,120,28.09.05,120,0
800,999,P,805,46508,28.09.05,120,28.09.05,120,0
800,999,P,805,46507,28.09.05,120,28.09.05,120,0
800,999,P,805,46510,28.09.05,120,28.09.05,120,0
800,999,P,805,46515,28.09.05,120,28.09.05,120,0
800,999,P,805,46518,28.09.05,120,28.09.05,120,0
800,999,P,8302,44030,28.09.05,120,28.09.05,120,0
800,999,P,8302,45060,28.09.05,120,28.09.05,120,0
800,999,P,8302,45059,20.06.06,120,20.06.06,120,0
800,999,P,8302,48003,28.09.05,120,28.09.05,120,0
800,999,P,8302,48006,28.09.05,120,28.09.05,120,0
800,999,P,8303,48010,28.09.05,120,28.09.05,120,0
800,999,S,800,706,28.07.04,120,28.07.04,120,0
800,934,P,800,37395,26.01.05,120,26.01.05,120,0
800,931,P,800,37395,12.04.05,120,12.04.05,120,0
800,934,P,800,45007,27.09.05,120,27.09.05,120,0
800,934,P,800,45006,27.09.05,120,27.09.05,120,0
800,934,P,800,45009,27.09.05,120,27.09.05,120,0
800,934,P,800,45012,27.09.05,120,27.09.05,120,0
800,931,P,800,45007,22.09.05,120,22.09.05,120,0
800,934,P,800,45014,27.09.05,120,27.09.05,120,0
800,931,P,800,45006,22.09.05,120,22.09.05,120,0
800,934,P,800,45028,06.09.05,120,06.09.05,120,0
800,934,P,800,45033,22.11.04,120,22.11.04,120,0
800,931,P,800,45009,22.09.05,120,22.09.05,120,0
800,934,P,800,45030,22.11.04,120,22.11.04,120,0
800,931,P,800,45012,22.09.05,120,22.09.05,120,0
800,934,P,800,45037,27.09.05,120,27.09.05,120,0
800,934,P,800,47906,27.09.05,120,27.09.05,120,0
800,931,P,800,45014,22.09.05,120,22.09.05,120,0
800,934,P,800,47927,27.09.05,120,27.09.05,120,0
800,931,P,800,45028,12.09.05,120,12.09.05,120,0
800,934,P,800,47944,13.12.05,120,13.12.05,120,0
800,931,P,800,45033,29.07.04,120,29.07.04,120,0
800,931,P,800,45030,29.07.04,120,29.07.04,120,0
800,931,P,800,45037,22.09.05,120,22.09.05,120,0
800,931,P,800,47906,22.09.05,120,22.09.05,120,0
800,931,P,800,47920,12.04.05,120,12.04.05,120,0
800,931,P,800,47927,22.09.05,120,22.09.05,120,0
800,931,P,800,47944,01.12.05,120,01.12.05,120,0
800,934,P,801,33544,27.09.05,120,27.09.05,120,0
800,931,P,801,33544,22.09.05,120,22.09.05,120,0
800,934,P,801,47660,23.12.02,120,23.12.02,120,0
800,934,P,801,44929,07.09.05,120,07.09.05,120,0
800,934,P,801,44937,07.09.05,120,07.09.05,120,0
800,934,P,801,44961,27.09.05,120,27.09.05,120,0
800,934,P,801,44962,27.09.05,120,27.09.05,120,0
800,934,P,801,47680,09.09.04,120,09.09.04,120,0
800,934,P,801,47699,07.09.05,120,07.09.05,120,0
800,934,P,801,47750,27.09.05,120,27.09.05,120,0
800,934,P,801,47756,27.09.05,120,27.09.05,120,0
800,934,P,801,47795,27.09.05,120,27.09.05,120,0
800,934,P,801,47823,13.12.05,120,13.12.05,120,0
800,934,P,801,47822,13.12.05,120,13.12.05,120,0
800,934,P,802,44407,27.09.05,120,27.09.05,120,0
800,931,P,801,43315,08.09.05,120,08.09.05,120,0
800,931,P,801,43316,08.09.05,120,08.09.05,120,0
800,931,P,801,43325,08.09.05,120,08.09.05,120,0
800,931,P,801,44929,16.09.05,120,16.09.05,120,0
800,931,P,801,44937,16.09.05,120,16.09.05,120,0
800,934,P,805,43502,27.09.05,120,27.09.05,120,0
800,931,P,801,44961,02.02.06,120,02.02.06,120,0
800,934,P,805,43504,27.09.05,120,27.09.05,120,0
800,931,P,801,44962,02.02.06,120,02.02.06,120,0
800,934,P,805,43503,27.09.05,120,27.09.05,120,0
800,934,P,805,44224,27.09.05,120,27.09.05,120,0
800,1200,A,802,802,25.04.04,120,25.04.04,120,0
800,1200,P,453,42312,25.04.04,120,25.04.04,120,0
800,1200,P,453,42309,25.04.04,120,25.04.04,120,0
800,1200,P,453,42895,25.04.04,120,25.04.04,120,0
800,1200,P,453,42897,25.04.04,120,25.04.04,120,0
800,1200,P,453,42896,25.04.04,120,25.04.04,120,0
800,1200,P,800,32406,25.04.04,120,25.04.04,120,0
800,1200,P,800,32408,25.04.04,120,25.04.04,120,0
800,1200,P,800,32409,25.04.04,120,25.04.04,120,0
800,1200,P,800,32410,25.04.04,120,25.04.04,120,0
800,1200,P,800,32411,25.04.04,120,25.04.04,120,0
800,1200,P,800,32412,25.04.04,120,25.04.04,120,0
800,1200,P,800,32413,25.04.04,120,25.04.04,120,0
800,1200,P,800,32414,25.04.04,120,25.04.04,120,0
800,1200,P,800,32416,25.04.04,120,25.04.04,120,0
800,1200,P,800,32514,25.04.04,120,25.04.04,120,0
800,1200,P,800,32521,25.04.04,120,25.04.04,120,0
800,1200,P,800,32526,25.04.04,120,25.04.04,120,0
800,1200,P,800,32848,25.04.04,120,25.04.04,120,0
800,1200,P,800,32849,25.04.04,120,25.04.04,120,0
800,1200,P,800,32850,25.04.04,120,25.04.04,120,0
800,1200,P,800,32851,25.04.04,120,25.04.04,120,0
800,1200,P,800,32895,25.04.04,120,25.04.04,120,0
800,1200,P,800,33278,25.04.04,120,25.04.04,120,0
800,1200,P,800,33281,25.04.04,120,25.04.04,120,0
222,610,P,222,32906,21.11.97,120,21.11.97,120,0
800,1200,P,800,33339,25.04.04,120,25.04.04,120,0
222,610,P,222,32907,21.11.97,120,21.11.97,120,0
222,610,P,222,33117,21.11.97,120,21.11.97,120,0
800,1200,P,800,33340,25.04.04,120,25.04.04,120,0
222,610,P,222,33153,21.11.97,120,21.11.97,120,0
222,610,P,222,33285,21.11.97,120,21.11.97,120,0
800,1200,P,800,33341,25.04.04,120,25.04.04,120,0
222,610,P,222,33286,21.11.97,120,21.11.97,120,0
222,610,P,222,33287,21.11.97,120,21.11.97,120,0
800,1200,P,800,33342,25.04.04,120,25.04.04,120,0
800,1200,P,800,33606,25.04.04,120,25.04.04,120,0
800,1200,P,800,36375,25.04.04,120,25.04.04,120,0
800,1200,P,800,37395,01.03.05,120,01.03.05,120,0
800,1200,P,800,38623,25.04.04,120,25.04.04,120,0
800,1200,P,800,39364,25.04.04,120,25.04.04,120,0
800,1200,P,800,40345,01.03.05,120,01.03.05,120,0
800,1200,P,800,40341,25.04.04,120,25.04.04,120,0
800,1200,P,800,40342,25.04.04,120,25.04.04,120,0
800,1200,P,800,41398,25.04.04,120,25.04.04,120,0
222,610,P,222,33413,21.11.97,120,21.11.97,120,0
222,610,P,222,33916,21.11.97,120,21.11.97,120,0
800,1200,P,800,41400,25.04.04,120,25.04.04,120,0
222,610,P,222,33918,21.11.97,120,21.11.97,120,0
222,610,P,222,34032,21.11.97,120,21.11.97,120,0
222,610,P,222,34088,21.11.97,120,21.11.97,120,0
800,1200,P,800,41781,25.04.04,120,25.04.04,120,0
222,610,P,222,35798,21.11.97,120,21.11.97,120,0
222,610,P,222,36380,21.11.97,120,21.11.97,120,0
222,610,P,222,36406,21.11.97,120,21.11.97,120,0
222,610,P,222,36446,21.11.97,120,21.11.97,120,0
222,610,P,222,37898,18.06.99,120,18.06.99,120,0
222,610,P,222,39519,25.10.99,120,25.10.99,120,0
222,610,P,222,39520,25.10.99,120,25.10.99,120,0
222,610,P,222,39526,25.10.99,120,25.10.99,120,0
222,610,P,222,39527,25.10.99,120,25.10.99,120,0
800,1200,P,800,41399,25.04.04,120,25.04.04,120,0
800,1200,P,800,41788,25.04.04,120,25.04.04,120,0
800,1200,P,800,41791,25.04.04,120,25.04.04,120,0
800,1200,P,800,41790,25.04.04,120,25.04.04,120,0
800,1200,P,800,40383,25.04.04,120,25.04.04,120,0
800,1200,P,800,42603,25.04.04,120,25.04.04,120,0
800,1200,P,800,42599,25.04.04,120,25.04.04,120,0
800,1200,P,800,42607,25.04.04,120,25.04.04,120,0
800,1200,P,800,42617,25.04.04,120,25.04.04,120,0
222,610,P,222,39528,25.10.99,120,25.10.99,120,0
222,610,P,222,39785,25.10.99,120,25.10.99,120,0
222,610,P,222,39794,26.10.99,120,26.10.99,120,0
222,610,P,222,39807,26.10.99,120,26.10.99,120,0
800,1200,P,800,42618,25.04.04,120,25.04.04,120,0
7000,1187,P,7000,47227,23.06.05,121,23.06.05,121,0
7000,1187,P,7000,47238,23.06.05,121,23.06.05,121,0
7000,1187,P,7000,47236,23.06.05,121,23.06.05,121,0
800,1200,P,800,42614,25.04.04,120,25.04.04,120,0
7000,1187,P,7000,51073,23.06.05,121,23.06.05,121,0
7000,1187,P,7000,47234,23.06.05,121,23.06.05,121,0
800,1200,P,800,43338,25.04.04,120,25.04.04,120,0
7000,1187,P,7000,47233,23.06.05,121,23.06.05,121,0
7000,1187,P,7000,47232,23.06.05,121,23.06.05,121,0
7000,1187,P,7000,47231,23.06.05,121,23.06.05,121,0
7000,1187,P,7000,51081,23.06.05,121,23.06.05,121,0
800,1200,P,800,44009,25.04.04,120,25.04.04,120,0
7000,1187,P,7000,51082,23.06.05,121,23.06.05,121,0
800,1200,P,800,45007,25.04.04,120,25.04.04,120,0
800,1200,P,800,45006,25.04.04,120,25.04.04,120,0
800,1200,P,800,45009,25.04.04,120,25.04.04,120,0
800,1200,P,800,45012,25.04.04,120,25.04.04,120,0
800,1200,P,800,45015,25.04.04,120,25.04.04,120,0
800,1200,P,800,45014,25.04.04,120,25.04.04,120,0
800,1200,P,800,45028,25.04.04,120,25.04.04,120,0
