APPLICATION_ID, PROFILE_OPTION_ID, LEVEL_ID, LEVEL_VALUE, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN, PROFILE_OPTION_VALUE, LEVEL_VALUE_APPLICATION_ID, LEVEL_VALUE2
800,1204,10003,58272,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58283,12.02.19,2257,12.02.19,2257,15969712,90106,140,
800,1204,10003,58283,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58284,12.02.19,2257,12.02.19,2257,15969712,90106,140,
800,1204,10003,58284,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58285,12.02.19,2257,12.02.19,2257,15969712,90106,140,
800,1204,10003,58285,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58286,12.02.19,2257,12.02.19,2257,15969712,90106,140,
800,1204,10003,58286,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58350,12.02.19,2257,12.02.19,2257,15969712,90108,200,
800,1204,10003,58350,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58347,12.02.19,2257,12.02.19,2257,15969712,90108,140,
800,1204,10003,58347,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58324,12.02.19,2257,12.02.19,2257,15969712,90108,200,
800,1204,10003,58324,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58325,12.02.19,2257,12.02.19,2257,15969712,90108,200,
800,1204,10003,58325,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58326,12.02.19,2257,12.02.19,2257,15969712,90108,200,
800,1204,10003,58326,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58327,12.02.19,2257,12.02.19,2257,15969712,90108,200,
800,1204,10003,58327,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58328,12.02.19,2257,12.02.19,2257,15969712,90108,200,
800,1204,10003,58328,12.02.19,2257,12.02.19,2257,15969712,81,200,
140,3260,10003,58339,12.02.19,2257,12.02.19,2257,15969712,90108,140,
800,1204,10003,58339,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58340,12.02.19,2257,12.02.19,2257,15969712,90108,140,
800,1204,10003,58340,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58341,12.02.19,2257,12.02.19,2257,15969712,90108,140,
800,1204,10003,58341,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58342,12.02.19,2257,12.02.19,2257,15969712,90108,140,
800,1204,10003,58342,12.02.19,2257,12.02.19,2257,15969712,81,140,
140,3260,10003,58434,12.02.19,2257,12.02.19,2257,15969712,90103,200,
800,1204,10003,58434,12.02.19,2257,12.02.19,2257,15969712,0,200,
140,3260,10003,58431,12.02.19,2257,12.02.19,2257,15969712,90103,140,
800,1204,10003,58431,12.02.19,2257,12.02.19,2257,15969712,0,140,
140,3260,10003,58408,12.02.19,2257,12.02.19,2257,15969712,90103,200,
800,1204,10003,58408,12.02.19,2257,12.02.19,2257,15969712,0,200,
140,3260,10003,58409,12.02.19,2257,12.02.19,2257,15969712,90103,200,
800,1204,10003,58409,12.02.19,2257,12.02.19,2257,15969712,0,200,
140,3260,10003,58410,12.02.19,2257,12.02.19,2257,15969712,90103,200,
800,1204,10003,58410,12.02.19,2257,12.02.19,2257,15969712,0,200,
140,3260,10003,58411,12.02.19,2257,12.02.19,2257,15969712,90103,200,
800,1204,10003,58411,12.02.19,2257,12.02.19,2257,15969712,0,200,
140,3260,10003,58412,12.02.19,2257,12.02.19,2257,15969712,90103,200,
800,1204,10003,58412,12.02.19,2257,12.02.19,2257,15969712,0,200,
140,3260,10003,58423,12.02.19,2257,12.02.19,2257,15969712,90103,140,
800,1204,10003,58423,12.02.19,2257,12.02.19,2257,15969712,0,140,
140,3260,10003,58424,12.02.19,2257,12.02.19,2257,15969712,90103,140,
800,1204,10003,58424,12.02.19,2257,12.02.19,2257,15969712,0,140,
140,3260,10003,58425,12.02.19,2257,12.02.19,2257,15969712,90103,140,
800,1204,10003,58425,12.02.19,2257,12.02.19,2257,15969712,0,140,
140,3260,10003,58426,12.02.19,2257,12.02.19,2257,15969712,90103,140,
800,1204,10003,58426,12.02.19,2257,12.02.19,2257,15969712,0,140,
101,1201,10003,58730,08.04.19,2257,08.04.19,2257,17381873,3261,140,
101,9930,10003,58730,08.04.19,2257,08.04.19,2257,17381873,2220,140,
101,1202,10003,58731,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,101,
101,1201,10003,58731,08.04.19,2257,08.04.19,2257,17381873,3261,101,
101,9930,10003,58731,08.04.19,2257,08.04.19,2257,17381873,2220,101,
101,1202,10003,58732,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,101,
101,1201,10003,58732,08.04.19,2257,08.04.19,2257,17381873,3261,101,
101,9930,10003,58732,08.04.19,2257,08.04.19,2257,17381873,2220,101,
101,1202,10003,58733,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,101,
101,1201,10003,58733,08.04.19,2257,08.04.19,2257,17381873,3261,101,
101,9930,10003,58733,08.04.19,2257,08.04.19,2257,17381873,2220,101,
101,1202,10003,58734,08.04.19,2257,08.04.19,2257,17381873,APOIII_IFRS,101,
101,1201,10003,58734,08.04.19,2257,08.04.19,2257,17381873,3262,101,
101,9930,10003,58734,08.04.19,2257,08.04.19,2257,17381873,2221,101,
101,1202,10003,58735,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,101,
101,1201,10003,58735,08.04.19,2257,08.04.19,2257,17381873,3261,101,
101,9930,10003,58735,08.04.19,2257,08.04.19,2257,17381873,2220,101,
101,1202,10003,58736,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,140,
101,1201,10003,58736,08.04.19,2257,08.04.19,2257,17381873,3261,140,
101,9930,10003,58736,08.04.19,2257,08.04.19,2257,17381873,2220,140,
101,1202,10003,58737,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,260,
101,1201,10003,58737,08.04.19,2257,08.04.19,2257,17381873,3261,260,
101,9930,10003,58737,08.04.19,2257,08.04.19,2257,17381873,2220,260,
101,1202,10003,58738,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,101,
101,1201,10003,58738,08.04.19,2257,08.04.19,2257,17381873,3261,101,
101,9930,10003,58738,08.04.19,2257,08.04.19,2257,17381873,2220,101,
101,1202,10003,58739,08.04.19,2257,08.04.19,2257,17381873,APOIII_MGAAP,200,
101,1201,10003,58739,08.04.19,2257,08.04.19,2257,17381873,3261,200,
101,9930,10003,58739,08.04.19,2257,08.04.19,2257,17381873,2220,200,
101,9930,10003,58757,08.04.19,2257,08.04.19,2257,17381873,2222,140,
101,1202,10003,58758,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,140,
101,1201,10003,58766,08.04.19,2257,08.04.19,2257,17381873,3265,260,
101,9930,10003,58766,08.04.19,2257,08.04.19,2257,17381873,2222,260,
101,1201,10003,58758,08.04.19,2257,08.04.19,2257,17381873,3265,140,
101,9930,10003,58758,08.04.19,2257,08.04.19,2257,17381873,2222,140,
101,1202,10003,58759,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,140,
101,1201,10003,58759,08.04.19,2257,08.04.19,2257,17381873,3265,140,
101,9930,10003,58759,08.04.19,2257,08.04.19,2257,17381873,2222,140,
101,1202,10003,58760,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,101,
101,1201,10003,58760,08.04.19,2257,08.04.19,2257,17381873,3265,101,
101,9930,10003,58760,08.04.19,2257,08.04.19,2257,17381873,2222,101,
101,1202,10003,58761,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,101,
101,1201,10003,58761,08.04.19,2257,08.04.19,2257,17381873,3265,101,
101,9930,10003,58761,08.04.19,2257,08.04.19,2257,17381873,2222,101,
101,1202,10003,58762,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,101,
101,1201,10003,58762,08.04.19,2257,08.04.19,2257,17381873,3265,101,
101,9930,10003,58762,08.04.19,2257,08.04.19,2257,17381873,2222,101,
101,1202,10003,58763,08.04.19,2257,08.04.19,2257,17381873,APOIV_IFRS,101,
101,1201,10003,58763,08.04.19,2257,08.04.19,2257,17381873,3266,101,
101,9930,10003,58763,08.04.19,2257,08.04.19,2257,17381873,2223,101,
101,1202,10003,58764,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,101,
101,1201,10003,58764,08.04.19,2257,08.04.19,2257,17381873,3265,101,
101,9930,10003,58764,08.04.19,2257,08.04.19,2257,17381873,2222,101,
101,1202,10003,58765,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,140,
101,1201,10003,58765,08.04.19,2257,08.04.19,2257,17381873,3265,140,
101,9930,10003,58765,08.04.19,2257,08.04.19,2257,17381873,2222,140,
101,1202,10003,58766,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,260,
101,1202,10003,58767,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,101,
101,1201,10003,58767,08.04.19,2257,08.04.19,2257,17381873,3265,101,
101,9930,10003,58767,08.04.19,2257,08.04.19,2257,17381873,2222,101,
101,1202,10003,58768,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,200,
101,1201,10003,58768,08.04.19,2257,08.04.19,2257,17381873,3265,200,
101,9930,10003,58768,08.04.19,2257,08.04.19,2257,17381873,2222,200,
101,1202,10003,58769,08.04.19,2257,08.04.19,2257,17381873,APOIV_MGAAP,222,
101,1201,10003,58769,08.04.19,2257,08.04.19,2257,17381873,3265,222,
101,9930,10003,58769,08.04.19,2257,08.04.19,2257,17381873,2222,222,
101,1202,10003,58770,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,200,
101,1201,10003,58770,08.04.19,2257,08.04.19,2257,17381873,3269,200,
101,9930,10003,58770,08.04.19,2257,08.04.19,2257,17381873,2224,200,
101,1202,10003,58771,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,200,
101,1201,10003,58771,08.04.19,2257,08.04.19,2257,17381873,3269,200,
101,9930,10003,58771,08.04.19,2257,08.04.19,2257,17381873,2224,200,
101,1202,10003,58772,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,200,
101,1201,10003,58772,08.04.19,2257,08.04.19,2257,17381873,3269,200,
101,9930,10003,58772,08.04.19,2257,08.04.19,2257,17381873,2224,200,
101,1202,10003,58773,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,200,
101,1201,10003,58773,08.04.19,2257,08.04.19,2257,17381873,3269,200,
101,9930,10003,58773,08.04.19,2257,08.04.19,2257,17381873,2224,200,
101,1202,10003,58774,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,200,
101,1201,10003,58774,08.04.19,2257,08.04.19,2257,17381873,3269,200,
101,9930,10003,58774,08.04.19,2257,08.04.19,2257,17381873,2224,200,
101,1202,10003,58775,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,222,
101,1201,10003,58775,08.04.19,2257,08.04.19,2257,17381873,3269,222,
101,9930,10003,58775,08.04.19,2257,08.04.19,2257,17381873,2224,222,
101,1202,10003,58776,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,222,
101,1201,10003,58776,08.04.19,2257,08.04.19,2257,17381873,3269,222,
101,9930,10003,58776,08.04.19,2257,08.04.19,2257,17381873,2224,222,
101,1202,10003,58777,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,222,
101,1201,10003,58777,08.04.19,2257,08.04.19,2257,17381873,3269,222,
101,9930,10003,58777,08.04.19,2257,08.04.19,2257,17381873,2224,222,
101,1202,10003,58778,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,222,
101,1201,10003,58778,08.04.19,2257,08.04.19,2257,17381873,3269,222,
101,9930,10003,58778,08.04.19,2257,08.04.19,2257,17381873,2224,222,
101,1202,10003,58779,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,222,
101,1201,10003,58779,08.04.19,2257,08.04.19,2257,17381873,3269,222,
101,9930,10003,58779,08.04.19,2257,08.04.19,2257,17381873,2224,222,
101,1202,10003,58780,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,260,
101,1201,10003,58780,08.04.19,2257,08.04.19,2257,17381873,3269,260,
101,9930,10003,58780,08.04.19,2257,08.04.19,2257,17381873,2224,260,
101,1202,10003,58781,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,260,
101,1201,10003,58781,08.04.19,2257,08.04.19,2257,17381873,3269,260,
101,9930,10003,58781,08.04.19,2257,08.04.19,2257,17381873,2224,260,
101,1202,10003,58782,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,260,
101,1201,10003,58782,08.04.19,2257,08.04.19,2257,17381873,3269,260,
101,9930,10003,58782,08.04.19,2257,08.04.19,2257,17381873,2224,260,
101,1202,10003,58783,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,260,
101,1201,10003,58783,08.04.19,2257,08.04.19,2257,17381873,3269,260,
101,9930,10003,58783,08.04.19,2257,08.04.19,2257,17381873,2224,260,
101,1202,10003,58784,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,260,
101,1201,10003,58784,08.04.19,2257,08.04.19,2257,17381873,3269,260,
101,9930,10003,58784,08.04.19,2257,08.04.19,2257,17381873,2224,260,
101,1202,10003,58785,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,140,
101,1201,10003,58785,08.04.19,2257,08.04.19,2257,17381873,3269,140,
101,9930,10003,58785,08.04.19,2257,08.04.19,2257,17381873,2224,140,
101,1202,10003,58786,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,140,
101,1201,10003,58786,08.04.19,2257,08.04.19,2257,17381873,3269,140,
101,9930,10003,58786,08.04.19,2257,08.04.19,2257,17381873,2224,140,
101,1202,10003,58787,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,140,
101,1201,10003,58787,08.04.19,2257,08.04.19,2257,17381873,3269,140,
101,9930,10003,58787,08.04.19,2257,08.04.19,2257,17381873,2224,140,
101,1202,10003,58788,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,140,
101,1201,10003,58788,08.04.19,2257,08.04.19,2257,17381873,3269,140,
101,9930,10003,58788,08.04.19,2257,08.04.19,2257,17381873,2224,140,
101,1202,10003,58789,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,101,
101,1201,10003,58789,08.04.19,2257,08.04.19,2257,17381873,3269,101,
101,9930,10003,58789,08.04.19,2257,08.04.19,2257,17381873,2224,101,
101,1202,10003,58790,08.04.19,2257,08.04.19,2257,17381873,APB_MGAAP,101,
101,1201,10003,58818,08.04.19,2257,08.04.19,2257,17381873,3273,101,
101,9930,10003,58818,08.04.19,2257,08.04.19,2257,17381873,2226,101,
101,1202,10003,58819,08.04.19,2257,08.04.19,2257,17381873,APL_MGAAP,140,
101,1201,10003,58819,08.04.19,2257,08.04.19,2257,17381873,3273,140,
101,9930,10003,58819,08.04.19,2257,08.04.19,2257,17381873,2226,140,
101,1202,10003,58820,08.04.19,2257,08.04.19,2257,17381873,APL_MGAAP,260,
101,1201,10003,58820,08.04.19,2257,08.04.19,2257,17381873,3273,260,
101,9930,10003,58820,08.04.19,2257,08.04.19,2257,17381873,2226,260,
101,1202,10003,58821,08.04.19,2257,08.04.19,2257,17381873,APL_MGAAP,101,
101,1201,10003,58821,08.04.19,2257,08.04.19,2257,17381873,3273,101,
101,9930,10003,58821,08.04.19,2257,08.04.19,2257,17381873,2226,101,
101,1202,10003,58822,08.04.19,2257,08.04.19,2257,17381873,APL_MGAAP,200,
101,1201,10003,58822,08.04.19,2257,08.04.19,2257,17381873,3273,200,
101,9930,10003,58822,08.04.19,2257,08.04.19,2257,17381873,2226,200,
101,1202,10003,58823,08.04.19,2257,08.04.19,2257,17381873,APL_MGAAP,222,
101,1201,10003,58823,08.04.19,2257,08.04.19,2257,17381873,3273,222,
101,9930,10003,58823,08.04.19,2257,08.04.19,2257,17381873,2226,222,
0,5799,10003,58712,08.04.19,2257,08.04.19,2257,17381873,2941,200,
0,5799,10003,58713,08.04.19,2257,08.04.19,2257,17381873,2941,200,
0,5799,10003,58714,08.04.19,2257,08.04.19,2257,17381873,2941,200,
0,5799,10003,58715,08.04.19,2257,08.04.19,2257,17381873,2941,200,
0,5799,10003,58716,08.04.19,2257,08.04.19,2257,17381873,2941,200,
0,5799,10003,58717,08.04.19,2257,08.04.19,2257,17381873,2941,222,
0,5799,10003,58718,08.04.19,2257,08.04.19,2257,17381873,2941,222,
0,5799,10003,58719,08.04.19,2257,08.04.19,2257,17381873,2941,222,
0,5799,10003,58720,08.04.19,2257,08.04.19,2257,17381873,2941,222,
0,5799,10003,58721,08.04.19,2257,08.04.19,2257,17381873,2941,222,
0,5799,10003,58722,08.04.19,2257,08.04.19,2257,17381873,2941,260,
0,5799,10003,58723,08.04.19,2257,08.04.19,2257,17381873,2941,260,
0,5799,10003,58724,08.04.19,2257,08.04.19,2257,17381873,2941,260,
0,5799,10003,58725,08.04.19,2257,08.04.19,2257,17381873,2941,260,
0,5799,10003,58726,08.04.19,2257,08.04.19,2257,17381873,2941,260,
0,5799,10003,58727,08.04.19,2257,08.04.19,2257,17381873,2941,140,
0,5799,10003,58728,08.04.19,2257,08.04.19,2257,17381873,2941,140,
0,5799,10003,58729,08.04.19,2257,08.04.19,2257,17381873,2941,140,
0,5799,10003,58730,08.04.19,2257,08.04.19,2257,17381873,2941,140,
0,5799,10003,58731,08.04.19,2257,08.04.19,2257,17381873,2941,101,
0,5799,10003,58732,08.04.19,2257,08.04.19,2257,17381873,2941,101,
0,5799,10003,58733,08.04.19,2257,08.04.19,2257,17381873,2941,101,
0,5799,10003,58734,08.04.19,2257,08.04.19,2257,17381873,2941,101,
0,5799,10003,58735,08.04.19,2257,08.04.19,2257,17381873,2941,101,
0,5799,10003,58736,08.04.19,2257,08.04.19,2257,17381873,2941,140,
0,5799,10003,58737,08.04.19,2257,08.04.19,2257,17381873,2941,260,
0,5799,10003,58738,08.04.19,2257,08.04.19,2257,17381873,2941,101,
0,5799,10003,58739,08.04.19,2257,08.04.19,2257,17381873,2941,200,
0,5799,10003,58740,08.04.19,2257,08.04.19,2257,17381873,2941,222,
0,5799,10003,58741,08.04.19,2257,08.04.19,2257,17381873,2942,200,
0,5799,10003,58742,08.04.19,2257,08.04.19,2257,17381873,2942,200,
0,5799,10003,58743,08.04.19,2257,08.04.19,2257,17381873,2942,200,
0,5799,10003,58744,08.04.19,2257,08.04.19,2257,17381873,2942,200,
0,5799,10003,58745,08.04.19,2257,08.04.19,2257,17381873,2942,200,
0,5799,10003,58746,08.04.19,2257,08.04.19,2257,17381873,2942,222,
0,5799,10003,58747,08.04.19,2257,08.04.19,2257,17381873,2942,222,
0,5799,10003,58748,08.04.19,2257,08.04.19,2257,17381873,2942,222,
0,5799,10003,58749,08.04.19,2257,08.04.19,2257,17381873,2942,222,
0,5799,10003,58750,08.04.19,2257,08.04.19,2257,17381873,2942,222,
0,5799,10003,58751,08.04.19,2257,08.04.19,2257,17381873,2942,260,
0,5799,10003,58752,08.04.19,2257,08.04.19,2257,17381873,2942,260,
0,5799,10003,58753,08.04.19,2257,08.04.19,2257,17381873,2942,260,
0,5799,10003,58754,08.04.19,2257,08.04.19,2257,17381873,2942,260,
0,5799,10003,58755,08.04.19,2257,08.04.19,2257,17381873,2942,260,
0,5799,10003,58756,08.04.19,2257,08.04.19,2257,17381873,2942,140,
0,5799,10003,58757,08.04.19,2257,08.04.19,2257,17381873,2942,140,
0,5799,10003,58758,08.04.19,2257,08.04.19,2257,17381873,2942,140,
0,5799,10003,58759,08.04.19,2257,08.04.19,2257,17381873,2942,140,
0,5799,10003,58760,08.04.19,2257,08.04.19,2257,17381873,2942,101,
0,5799,10003,58761,08.04.19,2257,08.04.19,2257,17381873,2942,101,
0,5799,10003,58762,08.04.19,2257,08.04.19,2257,17381873,2942,101,
0,5799,10003,58763,08.04.19,2257,08.04.19,2257,17381873,2942,101,
0,5799,10003,58764,08.04.19,2257,08.04.19,2257,17381873,2942,101,
0,5799,10003,58765,08.04.19,2257,08.04.19,2257,17381873,2942,140,
0,5799,10003,58766,08.04.19,2257,08.04.19,2257,17381873,2942,260,
0,5799,10003,58767,08.04.19,2257,08.04.19,2257,17381873,2942,101,
0,5799,10003,58768,08.04.19,2257,08.04.19,2257,17381873,2942,200,
0,5799,10003,58769,08.04.19,2257,08.04.19,2257,17381873,2942,222,
0,5799,10003,58770,08.04.19,2257,08.04.19,2257,17381873,2943,200,
0,5799,10003,58771,08.04.19,2257,08.04.19,2257,17381873,2943,200,
0,5799,10003,58772,08.04.19,2257,08.04.19,2257,17381873,2943,200,
0,5799,10003,58773,08.04.19,2257,08.04.19,2257,17381873,2943,200,
0,5799,10003,58774,08.04.19,2257,08.04.19,2257,17381873,2943,200,
0,5799,10003,58775,08.04.19,2257,08.04.19,2257,17381873,2943,222,
0,5799,10003,58776,08.04.19,2257,08.04.19,2257,17381873,2943,222,
0,5799,10003,58777,08.04.19,2257,08.04.19,2257,17381873,2943,222,
0,5799,10003,58778,08.04.19,2257,08.04.19,2257,17381873,2943,222,
0,5799,10003,58779,08.04.19,2257,08.04.19,2257,17381873,2943,222,
0,5799,10003,58780,08.04.19,2257,08.04.19,2257,17381873,2943,260,
0,5799,10003,58781,08.04.19,2257,08.04.19,2257,17381873,2943,260,
0,5799,10003,58782,08.04.19,2257,08.04.19,2257,17381873,2943,260,
0,5799,10003,58783,08.04.19,2257,08.04.19,2257,17381873,2943,260,
0,5799,10003,58784,08.04.19,2257,08.04.19,2257,17381873,2943,260,
0,5799,10003,58785,08.04.19,2257,08.04.19,2257,17381873,2943,140,
0,5799,10003,58786,08.04.19,2257,08.04.19,2257,17381873,2943,140,
0,5799,10003,58787,08.04.19,2257,08.04.19,2257,17381873,2943,140,
0,5799,10003,58788,08.04.19,2257,08.04.19,2257,17381873,2943,140,
0,5799,10003,58789,08.04.19,2257,08.04.19,2257,17381873,2943,101,
0,5799,10003,58790,08.04.19,2257,08.04.19,2257,17381873,2943,101,
0,5799,10003,58791,08.04.19,2257,08.04.19,2257,17381873,2943,101,
0,5799,10003,58792,08.04.19,2257,08.04.19,2257,17381873,2943,101,
0,5799,10003,58793,08.04.19,2257,08.04.19,2257,17381873,2943,101,
0,5799,10003,58794,08.04.19,2257,08.04.19,2257,17381873,2943,140,
0,5799,10003,58795,08.04.19,2257,08.04.19,2257,17381873,2943,260,
0,5799,10003,58796,08.04.19,2257,08.04.19,2257,17381873,2943,101,
0,5799,10003,58797,08.04.19,2257,08.04.19,2257,17381873,2943,200,
0,5799,10003,58798,08.04.19,2257,08.04.19,2257,17381873,2943,222,
101,9930,10003,56852,15.02.19,2257,15.02.19,2257,16061375,2200,200,
101,9930,10003,56851,15.02.19,2257,15.02.19,2257,16061375,2200,200,
101,1202,10003,56851,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,200,
101,1201,10003,56851,15.02.19,2257,15.02.19,2257,16061375,3241,200,
101,1202,10003,56852,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,200,
101,1201,10003,56852,15.02.19,2257,15.02.19,2257,16061375,3241,200,
101,9930,10003,56853,15.02.19,2257,15.02.19,2257,16061375,2200,200,
101,1202,10003,56853,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,200,
101,1201,10003,56853,15.02.19,2257,15.02.19,2257,16061375,3241,200,
101,9930,10003,56854,15.02.19,2257,15.02.19,2257,16061375,2200,200,
101,1202,10003,56854,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,200,
101,1201,10003,56854,15.02.19,2257,15.02.19,2257,16061375,3241,200,
101,9930,10003,56855,15.02.19,2257,15.02.19,2257,16061375,2200,222,
101,1202,10003,56855,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,222,
101,1201,10003,56855,15.02.19,2257,15.02.19,2257,16061375,3241,222,
101,9930,10003,56856,15.02.19,2257,15.02.19,2257,16061375,2200,222,
101,1202,10003,56856,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,222,
101,1201,10003,56856,15.02.19,2257,15.02.19,2257,16061375,3241,222,
101,9930,10003,56857,15.02.19,2257,15.02.19,2257,16061375,2200,222,
101,1202,10003,56857,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,222,
101,1201,10003,56857,15.02.19,2257,15.02.19,2257,16061375,3241,222,
101,1202,10003,56858,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,222,
101,1201,10003,56858,15.02.19,2257,15.02.19,2257,16061375,3241,222,
101,9930,10003,56858,15.02.19,2257,15.02.19,2257,16061375,2200,222,
101,1202,10003,56859,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,222,
101,1201,10003,56859,15.02.19,2257,15.02.19,2257,16061375,3241,222,
101,9930,10003,56859,15.02.19,2257,15.02.19,2257,16061375,2200,222,
101,9930,10003,56860,15.02.19,2257,15.02.19,2257,16061375,2200,260,
101,1202,10003,56860,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,260,
101,1201,10003,56860,15.02.19,2257,15.02.19,2257,16061375,3241,260,
101,9930,10003,56861,15.02.19,2257,15.02.19,2257,16061375,2200,260,
101,1202,10003,56861,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,260,
101,1201,10003,56861,15.02.19,2257,15.02.19,2257,16061375,3241,260,
101,9930,10003,56862,15.02.19,2257,15.02.19,2257,16061375,2200,260,
101,1202,10003,56862,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,260,
101,1201,10003,56862,15.02.19,2257,15.02.19,2257,16061375,3241,260,
101,9930,10003,56863,15.02.19,2257,15.02.19,2257,16061375,2200,260,
101,1202,10003,56863,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,260,
101,1201,10003,56863,15.02.19,2257,15.02.19,2257,16061375,3241,260,
101,9930,10003,56864,15.02.19,2257,15.02.19,2257,16061375,2200,260,
101,1202,10003,56864,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,260,
101,1201,10003,56864,15.02.19,2257,15.02.19,2257,16061375,3241,260,
101,1202,10003,56865,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,140,
101,1201,10003,56865,15.02.19,2257,15.02.19,2257,16061375,3241,140,
101,9930,10003,56865,15.02.19,2257,15.02.19,2257,16061375,2200,140,
101,9930,10003,56866,15.02.19,2257,15.02.19,2257,16061375,2200,140,
101,1202,10003,56866,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,140,
101,1201,10003,56866,15.02.19,2257,15.02.19,2257,16061375,3241,140,
101,1202,10003,56867,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,140,
101,1201,10003,56867,15.02.19,2257,15.02.19,2257,16061375,3241,140,
101,9930,10003,56867,15.02.19,2257,15.02.19,2257,16061375,2200,140,
101,9930,10003,56868,15.02.19,2257,15.02.19,2257,16061375,2200,140,
101,1202,10003,56868,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,140,
101,1201,10003,56868,15.02.19,2257,15.02.19,2257,16061375,3241,140,
101,1202,10003,56869,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,101,
101,1201,10003,56869,15.02.19,2257,15.02.19,2257,16061375,3241,101,
101,9930,10003,56869,15.02.19,2257,15.02.19,2257,16061375,2200,101,
101,9930,10003,56870,15.02.19,2257,15.02.19,2257,16061375,2200,101,
101,1202,10003,56870,15.02.19,2257,15.02.19,2257,16061375,APOII_MGAAP,101,
