PROFILE_OPTION_NAME, LANGUAGE, USER_PROFILE_OPTION_NAME, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION, SOURCE_LANG
CAC_SYNC_DATA_DESCRIPTION_CLASS_NAME,AR,CAC Sync: اسم طبقة بيان البيانات,120,21.01.05,121,21.01.05,0,طبقة تنفيذ وسيط oracle.apps.jtf.cac.sync.util.DescriptionData لاسترجاع بيان كيان التزامن الخاص بالتطبيق,AR
CAC_SYNC_TASK_NO_DATE,AR,CAC Sync: تضمين مهام بدون تواريخ,120,25.02.05,121,25.02.05,0,تضمين مهام بدون تواريخ (تم إعداد الافتراضي على لا),AR
CAC_VIEW_SHOW_TASKS,AR,CAC: عرض المهام,120,28.09.05,120,28.09.05,0,يستخدم خيار المرجع هذا لإعداد علامة لتوضيح ما إذا كان من الممكن عرض المهمة,AR
CAC_VIEW_SHOW_APPOINTMENTS,AR,CAC: عرض المواعيد,120,17.10.05,120,17.10.05,0,يستخدم خيار المرجع هذا لإعداد علامة لتوضيح ما إذا كان من الممكن عرض الموعد,AR
CAC_VIEW_SHOW_EVENT_ITEMS,AR,CAC: عرض عناصر الأحداث,120,17.10.05,120,17.10.05,0,يستخدم خيار المرجع هذا لإعداد علامة لتوضيح ما إذا كان من الممكن عرض عناصر الأحداث,AR
CAC_VIEW_SHOW_BOOKINGS,AR,CAC: عرض عمليات التسجيل,120,17.10.05,120,17.10.05,0,يستخدم خيار المرجع هذا لإعداد علامة لتوضيح ما إذا كان من الممكن عرض عمليات التسجيل,AR
CAC_VIEW_SHOW_HRCAL_EVENTS,AR,CAC: عرض أحداث التقويم في الموارد البشرية,120,17.10.05,120,17.10.05,0,يستخدم خيار المرجع هذا لإعداد علامة لتوضيح ما إذا كان من الممكن عرض أحداث التقويم في الموارد البشرية,AR
CAC_VIEW_SHOW_SCHEDULES,AR,CAC: عرض الجداول,120,17.10.05,120,17.10.05,0,يستخدم خيار المرجع هذا لإعداد علامة لتوضيح ما إذا كان من الممكن عرض الجداول,AR
CAC_SYNC_CONFLICT_CATEGORY,AR,CAC Sync: فئة التضارب,120,05.08.05,121,05.08.05,0,CAC Sync: فئة التضارب,AR
BEN_CWB_HOME_PLANS_DISPLAYED,AR,BEN: عرض خطط رئيسية لمنضدة عمل التعويضات,120,23.09.05,120,23.09.05,0,تحديد عدد الخطط التي سيتم عرضها بالصفحة الرئيسية قبل عرض روابط التنقل للجداول. يوصى باستخدام قيمة بين 5 و10,AR
BEN_CWB_FILTER_VALID_GRADE,AR,BEN: ترشيح درجة صحيحة في CWB,120,16.12.05,120,16.12.05,0,يحدد ما إذا كان من المقرر أن تعرض القائمة المركبة للدرجات الدرجات الصحيحة فقط,AR
BEN_CWB_EMP_RSGN_W_PROCESS,AR,BEN: عملية دفق الأعمال المفصلة لإعادة تعيين الموظف في CWB,120,02.08.06,120,02.08.06,0,يتيح المرجع إمكانية تجاوز عملية دفق الأعمال الأصلية واستخدام عملية دفق أعمال مفصلة لحركات إعادة تعيين الموظف بمنضدة عمل التعويضات,AR
CSM_MAX_ATTACHMENT_SIZE,AR,CSM: الحد الأقصى لحجم المرفق,120,15.09.05,121,15.09.05,0,الحد الأقصى لحجم المرفق,AR
CSM_ENABLE_CREATE_TASK,AR,CSM: تمكين تكوين المهمة,120,16.09.05,121,16.09.05,0,تمكين تكوين المهمة,AR
CSM_ENABLE_CREATE_SR,AR,CSM: تمكين تكوين طلب خدمة,120,16.09.05,121,16.09.05,0,تمكين تكوين طلب خدمة,AR
CSM_ENABLE_VIEW_CUST_PRODUCTS,AR,CSM: تمكين منتج العميل,120,16.09.05,121,16.09.05,0,تمكين منتج العميل,AR
CSM_ENABLE_UPDATE_ASSIGNMENTS,AR,CSM: تمكين تحديث تخصيص المهمة,120,16.09.05,121,16.09.05,0,تمكين تحديث تخصيص المهمة,AR
CSM_MAX_READINGS_PER_COUNTER,AR,CSM: الحد الأقصى للقراءات لكل عداد,120,15.09.05,121,15.09.05,0,الحد الأقصى للقراءات لكل عداد,AR
CSM_TIME_REASONABILITY_CHECK_APPLY,AR,CSM: تطبيق فحص مسئولية الوقت,120,22.06.06,121,22.06.06,0,فحص المسئولية أثناء إدخال الوقت لاستخراج معلومات المهمة,AR
CSM_LABOR_LINE_TOTAL_CHECK,AR,CSM: فحص إجمالي سطر العمالة,120,22.06.06,121,22.06.06,0,فحص المسئولية للتأكد من عدم تجاوز إجمالي الوقت بالموقع لإجمالي وقت العمالة زائد دلتا,AR
CSI_OPERATING_UNIT,AR,CSI: تقييد وحدة التشغيل,120,01.11.05,121,01.11.05,0,تقييد مستخدم وكيل CSI لعرض المنتجات التي تنتمي إلى وحدة تشغيل الوكيل فقط,AR
CSI_CC_QUERY_ROOT_ONLY,AR,CSI: علامة تبويب قاعدة التركيبات - استعلام عن طبعات الأصناف الأصلية فقط,120,11.07.05,121,11.07.05,0,استعلام عن طبعات الأصناف الأصلية فقط من قاعدة التركيبات,AR
CSI_SF_QUICK_SEARCH_VIEW,AR,CSI: عرض البحث السريع عن واجهة المبيعات,120,21.01.05,121,21.01.05,0,عرض البحث السريع عن واجهة المبيعات,AR
CSI_DISPLAY_IMPACTED_CONTRACTS,AR,CSI: عرض العقود المتأثرة,120,01.07.05,121,01.07.05,0,عرض العقود المتأثرة,AR
CSI_CC_IB_QUERY_THRESHOLD,AR,CSI: علامة تبويب قاعدة التركيبات - حد الاستعلام,120,14.07.05,121,14.07.05,0,حد الاستعلام لتحديد علامة تبويب قاعدة التركيبات المنبثقة عند إجراء استعلام آلي,AR
CSI_CC_IB_ACTION_MENU,AR,CSI: علامة تبويب قاعدة التركيبات - قائمة الإجراءات,120,13.07.05,121,13.07.05,0,قائمة بالإجراءات التي سيتم السماح بتنفيذها,AR
CSI_AUTO_POPULATE_INSTANCE,AR,CSI: برنامج تصحيح الأخطاء بقاعدة التركيبات - ملء بيانات طبعة الصنف آليًا,120,08.06.06,121,08.06.06,0,خيار الملء الآلي لتحديد الصنف غير المسلسل بالنسبة لحالة rma، وذلك أثناء تشغيل برنامج تصحيح الأخطاء,AR
CSL_DEBRIEF_ON_CLOSED_TASK,AR,CSL: السماح باستخراج المعلومات لتخصيصات المهام المقفلة,120,23.08.05,120,23.08.05,0,حدد نعم للسماح باستخراج المعلومات لتخصيصات المهام المقفلة,AR
CSL_SIG_CAPTURE,AR,CSL: تمكين التقاط التوقيع باستخدام الجهاز,120,22.06.06,120,22.06.06,0,حدد نعم لتمكين التقاط التوقيع باستخدام الجهاز,AR
CSL_CUSTOM_CUSTOMER,AR,CSL: صفحة العميل المفصل,120,10.08.06,120,10.08.06,0,URL لصفحة العميل المفصل,AR
CSL_CUSTOM_CUSTOMER_PRODUCT,AR,CSL: صفحة منتج العميل المفصل,120,10.08.06,120,10.08.06,0,URL لصفحة منتج العميل المفصل,AR
CRL-FA ENABLED,AR,الأصول لأوراكل: أصول CRL فعالة,2,04.05.00,2,04.05.00,0,مصرح لاستخدام أصول CRL,AR
CSR_SCHEDULER_ENFORCE_PLAN_WINDOW,AR,CSR: فرض نافذة الخطة لخيارات خطة المجدول,120,10.07.06,121,15.05.07,0,مرجع للتحكم في تطبيق قيد نافذة الخطة أثناء عمليات احتساب خيار الخطة,AR
CSF_SCHEDULER_ACTIVE,AR,CSF: المجدول النشط,120,07.06.05,121,07.06.05,0,المرجع الذي يحدد ما إذا كان المجدول المتقدم نشطًا أم لا,AR
CSF_DATA_WINDOW_IN_GANTT,AR,CSF: نافذة البيانات بالأيام لجانت,120,14.09.05,121,14.09.05,0,نافذة بدء مدى التواريخ التي سيتم عرض البيانات الخاصة بها على جانت,AR
CSF_DEFAULT_AUTO_COMMIT_QUERY,AR,CSF: اختيار المهام لتثبيت المهام آليًا,120,07.06.05,121,07.06.05,0,تستخدم المهام المثبتة آليًا هذا الاستعلام في حالة عدم إدخال المعامل,AR
CSF_DEFAULT_TASK_PLANNED_STATUS,AR,CSF: موقف المهمة المخططة الافتراضي للمهمة المخططة,120,14.09.05,121,16.08.09,0,الموقف الافتراضي للمهام المخططة,AR
CSF_CAPTURE_TRAVEL,AR,CSF: معلومات التقاط الانتقال,120,14.09.05,121,14.09.05,0,تمكين تسجيل بيانات الانتقال في شاشة استخراج المعلومات,AR
CSFW_SCHEDULABLE_OPTIONS,AR,CSFW: الخيارات القابلة للجدولة للفنيين,120,07.07.05,121,07.07.05,0,CSFW: الخيارات القابلة للجدولة للفنيين,AR
CSFW_VOICE_ITEM_TYPE,AR,Csfw: التعبير الصوتي عن نوع الصنف,120,08.07.05,121,08.07.05,0,إخبار التطبيق بنوع الصنف الذي له قيمة أبجدية رقمية والذي نتج عن عملية البحث,AR
CSFW_VOICE_PARENT_TYPE,AR,Csfw: التعبير الصوتي عن نوع المنتج الرئيسي,120,08.07.05,121,08.07.05,0,إخبار التطبيق بنوع المنتج الذي له قيمة أبجدية رقمية والذي نتج عن عملية البحث,AR
CSFW_VOICE_RECOVERED_TYPE,AR,Csfw: التعبير الصوتي عن نوع المنتج المستعاد,120,08.07.05,121,08.07.05,0,إخبار التطبيق بنوع المنتج المستعاد الذي له قيمة رقمية أبجدية والذي نتج عن عملية البحث,AR
CSFW_VOICE_SERIAL_TYPE,AR,Csfw: التعبير الصوتي عن نوع رقم المسلسل,120,08.07.05,121,08.07.05,0,إخبار التطبيق بنوع الرقم المسلسل الذي له قيمة رقمية أبجدية والذي نتج عن عملية البحث,AR
CSFW_VOICE_ORD_ACT_CODE,AR,CSFW: التعبير الصوتي عن رمز تركيب نشاط الخدمة,120,14.09.05,121,14.09.05,0,رمز نشاط الخدمة من النوع طلب,AR
CSFW_VOICE_RET_ACT_CODE,AR,CSFW: التعبير الصوتي عن رمز إرجاع نشاط الخدمة,120,14.09.05,121,14.09.05,0,رمز نشاط الخدمة من النوع إرجاع,AR
OKI_PROBLEM_K_THRESHOLD,AR,OKI: الحد الأقصى لعقود المشاكل,120,29.08.05,120,29.08.05,0,الحد الأقصى لعقود المشاكل,AR
OKI_DEFAULT_CONVERSION_TYPE,AR,OKI: نوع التحويل الافتراضي,120,29.08.05,120,29.08.05,0,نوع تحويل العملة الافتراضي,AR
OKI_DEFAULT_PERIOD_SET,AR,OKI: مجموعة الفترات الافتراضية,120,29.08.05,120,29.08.05,0,مجموعة فترات الأستاذ العام الافتراضية للعرض والإجمال,AR
OKI_DEFAULT_PERIOD_TYPE,AR,OKI: نوع الفترة الافتراضي,120,29.08.05,120,29.08.05,0,نوع الفترة الافتراضي لاستخدامه للعرض والإجمال,AR
OKI_AGING_RANGE,AR,OKI: مدى التقادم,120,29.08.05,120,29.08.05,0,مدى التقادم لكل رزمة,AR
OKI_BASE_CURRENCY,AR,OKI:عملة الأساس,120,29.08.05,120,29.08.05,0,عملة الأساس المراد استخدامها,AR
OKI_BASE_ORG_ID,AR,OKI: معرف التنظيم الأساسي,120,29.08.05,120,29.08.05,0,معرف التنظيم المستخدم للحصول على  فترة البداية والنهاية من جدول gl_periods,AR
OKS_INV_ORG_TAX_COMPUTE,AR,OKS: استخدام تنظيم المخازن لاحتساب الضرائب,120,20.02.06,121,20.02.06,0,يحدد خيار المرجع هذا ما إذا كان سيتم استخدام تنظيم مخازن سطر الخدمة عن احتساب ضريبة سطر الخدمة من خلال الرأسي,AR
OKS_LAYOUT_TEMPLATE_SOURCE,AR,OKS: مصدر قالب النسق,120,16.11.05,121,16.11.05,0,يحدد مصدر قالب النسق المستخدم في تكوين عرض الأسعار والرسائل الشارحة,AR
OKS_BILLING_REPORT_AND_LOG,AR,OKS: أرشيف وتقرير تحرير الفواتير,120,21.01.05,121,21.01.05,0,كتابة المخرجات وملف الأرشيف لمهمة تحرير الفواتير الرئيسية الخاصة بعقود الخدمة,AR
OKS_TERR_SALES_REP,AR,OKS: مندوب مبيعات المنطقة لعقود السنة الأولى,120,07.03.05,121,07.03.05,0,اشتقاق أو الاحتفاظ بمندوب المبيعات,AR
OKS_SRC_TERR_QUALFIERS,AR,OKS: مصدر مؤهلات الولاية والدولة/المنطقة,120,22.02.05,121,22.02.05,0,يحدد مصدر مؤهلات الولاية والدولة/المنطقة,AR
OKS_TRANSFER_CONTRACT_IDENTIFIER,AR,OKS: معرف العقد المحول,120,29.06.05,121,29.06.05,0,سيتم إرفاق هذا المعرف برقم العقد الخاص بالعقد الذي تم تحويله,AR
OKS_ACCDUR_BASIS,AR,OKS: أساس المدة المحاسبية,120,01.02.06,121,01.02.06,0,أساس المدة المحاسبية,AR
OKL_AGN_WORKERS,AR,OKL: المشغلات المتزامنة لتكوين الاستحقاقات,2,06.05.05,121,13.06.06,0,عدد المشغلات المتزامنة لتكوين الاستحقاقات,AR
OKL_VP_OA_APPROVAL_PROCESS,AR,OKL: عملية اعتماد اتفاقية التشغيل,2,31.07.05,121,13.06.06,0,OKL: عملية اعتماد اتفاقية التشغيل,AR
OKL_VP_PA_APPROVAL_PROCESS,AR,OKL: عملية اعتماد اتفاقية البرنامج,2,31.07.05,121,13.06.06,0,OKL: عملية اعتماد اتفاقية البرنامج,AR
OKL_VP_CR_APPROVAL_PROCESS,AR,OKL: عملية اعتماد طلب تغيير الاتفاقية,2,31.07.05,121,13.06.06,0,OKL: عملية اعتماد طلب تغيير الاتفاقية,AR
OKL_PE_APPROVAL_PROCESS,AR,OKL: عملية اعتماد تحسينات التسعير,2,11.08.05,121,13.06.06,0,OKL: عملية اعتماد تحسينات التسعير,AR
OKL_UPDATE_SALES_TAX_CALCULATION_RULES,AR,OKL: تحديث قواعد احتساب ضريبة المبيعات,2,25.08.05,121,13.06.06,0,يستخدم هذا المرجع لتحديث قواعد احتساب ضريبة المبيعات,AR
OKL_CREDIT_LINE_APPROVAL_PROCESS,AR,OKL: عملية اعتماد سطر الائتمان,2,26.09.05,121,13.06.06,0,تحديد عملية التطبيق المطلوب استخدامها لعمليات اعتماد سطور الائتمان,AR
OKL_PRICING_AUTHORIZATION_EOT,AR,OKL: مستوى الوصول إلى قيم نهاية المدة,2,28.09.05,121,13.06.06,0,,AR
OKL_PRICING_AUTHORIZATION_LRF,AR,OKL: مستوى الوصول إلى أسعار عقود الإيجار,2,28.09.05,121,13.06.06,0,,AR
OKL_PRICING_AUTHORIZATION_RATES,AR,OKL: السماح بأسعار الفائدة اليدوية,2,28.09.05,121,13.06.06,0,,AR
OKL_VSS_CONTRACT_ADDL_INFO,AR,OKL: عرض البيانات الإضافية للعقد في الخدمة الذاتية للمورد,2,04.10.05,121,13.06.06,0,التحكم في عرض البيانات الإضافية للعقد,AR
OKL_CSS_CONTRACT_ADDL_INFO,AR,OKL: عرض البيانات الإضافية للعقد في الخدمة الذاتية للعميل,2,04.10.05,121,13.06.06,0,التحكم في عرض البيانات الإضافية للعقد,AR
OKL_SO_APPROVAL_PROCESS,AR,OKL: عملية اعتماد الواجهة الأمامية,2,03.11.05,121,13.06.06,0,OKL: عملية اعتماد الواجهة الأمامية,AR
OKL_CS_UPDATE_DESC_FLEX,AR,OKL: تحديث الحقول المرنة الوصفية من مركز الإيجار,2,17.11.05,121,13.06.06,0,مرجع لتحديث الحقول المرنة الوصفية من مركز الإيجار,AR
ONT_SCH_ATO_ITEM_WO_BOM,AR,OM: جدولة صنف التجميع للطلب بدون BOM,120,19.09.05,121,19.09.05,0,,AR
ONT_ALLOW_MODEL_FULFILL_WITHOUT_CONFIG,AR,OM: السماح باستيفاء النموذج بدون تركيب,120,21.01.05,121,21.01.05,0,في حالة الإعداد على القيمة 'نعم'، سيتم السماح باستيفاء سطر النموذج بدون أية سطور فرعية,AR
ONT_GENERATE_DIAGNOSTICS,AR,OM: تكوين تشخيص للأنشطة الخطأ,120,05.05.06,121,05.05.06,0,تكوين تشخيص للأنشطة الخطأ بإدارة الطلبات,AR
ONT_TAX_CODE_FOR_FREIGHT,AR,OM: ربط رمز تصنيف ضريبة أجر الشحن من السطر,120,28.10.05,121,28.10.05,0,يحدد هذا المرجع ما إذا كان يجب ربط رمز تصنيف ضريبة أجر الشحن من سطر أمر المبيعات وذلك عند ربط أجر الشحن كسطر إيرادات بحساب المقبوضات,AR
ONT_UOM_CLASS_CHARGE_PERIODICITY,AR,OM: طبقة وحدة القياس لدورية المصروفات,120,10.03.06,121,10.03.06,0,,AR
ONT_BUTTON_POPLIST,AR,OM: عرض زر إجراءات مقابل القائمة المنبثقة,120,04.08.05,121,04.08.05,0,,AR
ONT_AGENT_ACTION_PROFILE,AR,OM: اسم قائمة إجراءات مركز الاتصال,120,13.06.05,121,13.06.05,0,اسم قائمة إجراءات الوكيل لإدارة الطلبات في مركز الاتصال,AR
ONT_PRESERVE_EXT_CR_BAL,AR,OM: احتفاظ بالأرصدة الدائنة الخارجية,120,16.12.05,121,16.12.05,0,في حالة إعداد خيار المرجع هذا على القيمة 'نعم'، لا يتم حذف بيانات التعرض الخارجية أثناء برنامج تزامن بدء إجماليات الائتمان,AR
ONT_ENFORCE_DUP_PO,AR,OM: فرض فحص أمر الشراء المكرر,120,05.05.06,121,05.05.06,0,فرض فحص أمر الشراء المكرر,AR
OTA_SS_RESTRICT_EMPLOYEE,AR,OTA: تقييد الموظفين من الفصول الدراسية المقصورة على العملاء,2,10.06.02,120,28.09.05,0,لمنع الموظفين بالمنشأة من التسجيل في الفصول الدراسية المقصورة على العملاء,AR
OTA_INST_REMIND_NTF_DAYS,AR,OTA: أيام التبليغ قبل تبليغ تذكير المُعلم,120,28.09.05,120,28.09.05,0,تحديد الوقت الذي يتم خلاله إرسال تبليغ تذكير المُعلم، وتكون القيمة في شكل عدد أيام سابق للفصل الدراسي,AR
OTA_PLAYER_PING_INTERVAL,AR,OTA: الفترة الزمنية بين أوامر ping التي يقوم المشغل بإرسالها,120,25.09.05,120,25.09.05,0,تحديد الفترة الزمنية (بالدقائق) بين أوامر \"pings\" التي يقوم مشغل البرنامج التدريبي بإرسالها لمنع انتهاء وقت تسجيل دخول الدارس,AR
OZF_ALLOW_UPDATE_ME,AR,OZF: السماح بتحديث جدارة السوق للعرض النشط,120,07.12.05,121,07.12.05,0,السماح بتحديث جدارة السوق للعرض النشط,AR
OZF_VO_VOLUME_TRACKING_LEVEL,AR,OZF: مستوى تتبع الحجم الافتراضي لعرض الحجم,120,04.11.05,121,04.11.05,0,القيمة التي يتم تعيينها كافتراضية لخيار السوق "مستوى تتبع الحجم" لعرض حجم,AR
OZF_VO_COMBINE_DISCOUNTS_FLAG,AR,OZF: القيمة الافتراضية لـ "تجميع جداول الخصم" في عرض الحجم,120,04.11.05,121,04.11.05,0,القيمة التي يتم تعيينها كافتراضية لخيار السوق "تجميع جداول الخصم" لعرض حجم,AR
OZF_VO_ACCRUE_TO,AR,OZF: القيمة الافتراضية لـ "استحقاق إلى" لعرض الحجم,120,04.11.05,121,04.11.05,0,القيمة التي يتم تعيينها كافتراضية لخيار السوق "استحقاق إلى" لعرض حجم,AR
OTA_ALLOW_FUTURE_ENDDATED_EMP_ENROLLMENTS,AR,OTA: السماح بالتسجيل إذا كان للدارس تاريخ إنهاء آجل,120,19.04.06,120,19.04.06,0,السماح بتسجيل الدارسين بتواريخ إنهاء آجلة,AR
OZF_DASH_BASELINE_SALES_SRC,AR,OZF: مصدر المبيعات الأساسية لداش بورد,120,23.11.05,121,23.11.05,0,مصدر المبيعات الأساسية لداش بورد مدير الحساب,AR
OZF_BASELINE_CALC_NO_OF_MNTHS,AR,OZF: عدد الشهور المستخدم لتسجيل قيمة الشحن إلى الحجم للعمليات الحسابية الأساسية,120,18.08.05,121,18.08.05,0,قيمة بين 0 و100 شهر (الافتراضي 12) تستخدم كإطار زمني تاريخي عند احتساب تخصيص حجم أساسي لمناطق بين قيم شحن إلى في المنطقة,AR
OZF_KEEP_BASELINELIFT_HISTORY,AR,OZF: الاحتفاظ بالبيانات التاريخية للمبيعات الأساسية والزيادة الترويجية,120,16.08.05,121,16.08.05,0,خيار مرجع لمعرفة ما إذا كان يجب الاحتفاظ بالبيانات التاريخية للمبيعات الأساسية والزيادة الترويجية أم لا,AR
OZF_VO_RETROACTIVE,AR,OZF: القيمة الافتراضية لعلامة بأثر رجعي في عرض الحجم,120,04.11.05,121,04.11.05,0,القيمة التي يتم تعيينها كافتراضية لـ "علامة بأثر رجعي" لعرض حجم,AR
OZF_TP_TERR_LIMITED_TO_OU,AR,OZF: مناطق التخطيط التجاري المقصورة على وحدة التشغيل,120,09.09.05,121,09.09.05,0,خيار مرجع لتحديد ما إذا كان تخصيص الحصة سيكون خاص بالتنظيم أم غير خاص بالتنظيم,AR
OZF_CLAIM_CSTL_WF_ROLE,AR,OZF: دور دفق أعمال تسوية المطالبة الافتراضي,120,21.01.05,121,21.01.05,0,دور دفق الأعمال الافتراضي لاستلام تبليغات بتسوية المطالبة,AR
OZF_FCST_DEFAULT_PERIOD_TYPE,AR,OZF: نوع فترة التقدير الافتراضية,120,09.09.05,121,09.09.05,0,خيار مرجع يستند إليه احتساب توزيع زمن التقدير,AR
OZF_DASH_BDGT_UTIL_PERIOD_LVL,AR,OZF: المستوى الأعلى للفترة لتفاصيل سداد استخدام الموازنة,120,05.08.05,121,05.08.05,0,المستوى الأعلى للفترة التي سيتم عمل ارتباط تشعبي لتفاصيل سداد استخدام الموازنة لها من داش بورد مدير الحسابات,AR
OZF_TP_QUOTA_ALLOCATION_BY,AR,OZF: تخصيص الحصة حسب,120,16.08.05,121,16.08.05,0,خيار مرجع لاختيار ما إذا كان يمكن تخصيص الحصة حسب الكمية أو المبلغ في موقع معين,AR
OZF_GLOBAL_FLAG,AR,OZF: علامة عام للوحدات المرتبطة بالتسعير,120,04.09.05,121,04.09.05,0,,AR
OZF_DEFAULT_LE_FOR_CLAIM,AR,OZF: الكيان القانوني الافتراضي للمطالبة,120,05.10.05,121,05.10.05,0,,AR
OZF_CLAIM_DEFAULT_STATUS,AR,OZF: الموقف الافتراضي عند تكوين المطالبات,120,09.06.05,121,09.06.05,0,الموقف الافتراضي عند تكوين المطالبات,AR
OZF_DEFAULT_SALES_METHOD,AR,OZF: طريقة المبيعات الافتراضية,120,06.04.06,121,06.04.06,0,طريقة المبيعات الافتراضية للعرض,AR
OZF_BULK_LIMIT_SIZE,AR,OZF: تحديد الحجم المجمع,120,03.05.06,121,03.05.06,0,يتيح لك هذا المرجع إمكانية تحديد عدد الصفوف التي استدعاؤها من قاعدة البيانات في كشوف الحسابات التي يتم استدعاؤها بشكل مجمع,AR
OZF_ALLOW_INTER_COMMIT,AR,OZF: السماح بالالتزام الوسيط,120,03.05.06,121,03.05.06,0,يتيح لك هذا المرجع الالتزام بشكل وسيط بتدفقات الأداء الأساسية المعقدة للإدارة التجارية,AR
PA_ALLOW_RCV_ERV_ADJ_WHEN_JOURNAL_CONVERT,AR,PA: السماح بإجراء تعديلات على تباين أسعار الصرف واستحقاقات الإيصالات,120,10.07.06,120,10.07.06,0,يحدد ما إذا كان من الممكن تعديل بنود تباين أسعار صرف وإيصالات بمشروعات لأوراكل عند تحويل يوميات بمشروعات مصادر يومية إلى عملة أخرى,AR
PAY_BEE_ENABLE_SECURITY,AR,HR: تمكين السرية لقيد عنصر مجموعة,120,08.05.05,120,08.05.05,0,خيار مرجع لتمكين خاصية السرية الإضافية لواجهة مستخدم BEE,AR
PAY_KEEP_ENBL_HRACES,AR,HR: السماح بالوصول إلى الوظائف أثناء تشغيل Hrglobal,120,27.05.05,120,27.05.05,0,تتحكم هذه الوظيفة في إمكانية الوصول إلى وظائف نظام إدارة الموارد البشرية من القائمة أثناء وقت تشغيل hrglobal,AR
PAY_PL_SOE_ELEMENTS_DISPLAY,AR,PAY: عرض كشف حساب الكسب الصفري ببولندا,120,03.10.05,120,03.10.05,0,يتم استخدامه بواسطة المحليات البولندية لتشغيل/إيقاف تشغيل عرض العناصر ذات القيم الصفرية في كشف حساب الكسب,AR
HR_KPI_USE_FIELD_CONTEXT,AR,HR: معلومات مباشرة: استخدام سياق الحقل,1,01.01.51,120,23.08.05,0,يتم استخدام خيار المرجع هذا لتضييق نطاق البحث باستخدام سياقات محددة مسبقًا مرتبطة بالحقل والنافذة الحاليين للمعلومات المباشرة,AR
HR_IMG_MIG_MODE,AR,HR : طور ترحيل بيانات الصورة,120,21.01.05,120,21.01.05,0,خيار مرجع للمستخدم لتحديد الأطوار المختلفة لترحيل بيانات الصورة,AR
HR_PROPAGATE_DATA_CHANGES,AR,HR: تعميم تغييرات البيانات,1,24.09.01,121,19.07.05,0,للتحكم في مزامنة سجلات الأشخاص عندما يكون هناك عدة سجلات لشخص واحد، على سبيل المثال، إذا كان للشخص سجلات محلية في دولتين مختلفتين,AR
PER_RI_LOAD_OVERRIDE,AR,HR: مسموح بالتحميل المتعدد في منضدة عمل التركيب,120,03.02.05,120,03.02.05,0,HR: مسموح بالتحميل المتعدد في منضدة عمل التركيب,AR
HR_POSITION_DEFAULT_OPTIONS,AR,الموارد البشرية: الخيارات الافتراضية للمنصب للخدمة الذاتية للموارد البشرية,120,27.07.05,120,27.07.05,0,الخيارات الافتراضية للمنصب للخدمة الذاتية للموارد البشرية,AR
HR_US_ADDRESS_LINES_VALIDATION,AR,HR: طول سطر العنوان في الولايات المتحدة,120,21.01.05,120,21.01.05,0,مراجعة سطور العنوان في الولايات المتحدة,AR
HR_APL_UPD_RUN_MODE,AR,الموارد البشرية: طور تشغيل تنظيف تعيين طالب التوظف,120,21.01.05,121,23.04.09,0,يحدد خيارات تشغيل سكريبت تنظيف تعيين طالب التوظف,AR
HR_KPI_TOPICS_ENABLED,AR,HR: تمكين موضوعات تكامل المعرفة,120,21.01.05,120,21.01.05,0,تمكين الموضوعات ليتم عرضها في حاوية محتويات المعلومات المباشرة,AR
HR_POSITION_NAME,AR,الموارد البشرية: اسم المنصب,120,26.07.05,120,26.07.05,0,اسم المنصب المطلوب عرضه,AR
HR_KPI_PROVIDERS_ENABLED,AR,HR: تمكين موفري تكامل المعرفة,120,21.01.05,121,21.01.05,0,تمكين الموفرين للمنطقة ليتم عرضها في حاوية محتويات المعلومات المباشرة,AR
HR_KPI_USER_OPTIONS_ENABLED,AR,HR: تمكين خيارات مستخدم تكامل المعرفة,120,21.01.05,121,21.01.05,0,تمكين خيارات مستخدم المنطقة ليتم عرضها في حاوية محتويات المعلومات المباشرة,AR
HR_LOCAL_OR_GLOBAL_NAME_FORMAT,AR,HR: صيغة الاسم المحلية أو العامة,120,16.04.05,121,08.02.08,0,للإشارة إلى أن أسماء الأشخاص العامة أو المحلية هي المفضلة,AR
HR_APPR_SESSION_TIMEOUT,AR,HR: مهلة جلسة التقويم,120,01.06.05,120,01.06.05,0,مهلة الجلسة المعطلة. القيمة أكبر من صفر (دقائق) وأقل من أو تساوي مهلة الجلسة (JSERV)، مما قد يؤدي إلى تعطيل جلسة تقويم SSHR قبل الانتهاء,AR
HR_VERF_EXTERNAL_NODE,AR,HR: نقطة التوصيل الخارجية للإثبات,120,18.05.05,120,18.05.05,0,نقطة التوصيل الخارجية لإثبات التوظيف,AR
HR_POSITION_HIERARCHY_VERSION,AR,HR: هيكل التدرج الوظيفي للمناصب,120,26.07.05,120,26.07.05,0,هيكل التدرج الوظيفي للمناصب,AR
HR_SYNC_SINGLE_GL_ORG,AR,HR: يقوم آلياً بعمل تزامن لمراكز تكلفة شركة الأستاذ العام مع الموارد البشرية,1,23.10.01,120,19.07.05,0,للتحكم فيما إذا كان يتم تشغيل 'تزامن مراكز تكلفة الشركة المفردة للأستاذ العام مع الموارد البشرية' آليًا بعد تكوين توليفة رمز حساب GL,AR
HR_NL_INCOME_CODE_PROFILE,AR,الموارد البشرية: رمز الدخل الافتراضي,120,27.09.05,120,27.09.05,0,مرجع رمز الدخل للمحليات الهولندية,AR
